naics_code,sector_2d,sector_label,n_years,monthly_seasonal_amplitude,monthly_peak_month,monthly_peak_quarter_from_month,monthly_peak_excess_month,monthly_n_excess_obs,monthly_seasonal_index,idio_monthly_seasonal_amplitude,idio_monthly_peak_month,idio_monthly_peak_quarter_from_month,idio_monthly_peak_excess_month,idio_monthly_n_excess_obs,idio_monthly_seasonal_index,placebo_amplitude,n_perms_used,signal_amplitude,signal_index,national_industry_title,sector_title,subsector_title,industry_group_title,naics_industry_title
532281,53,Real estate,7,0.19165973375549034,10,4,0.09386214190245545,7,0.5355494760281709,0.19530887701668606,10,4,0.090707811285231,7,0.5360825493877905,0.2281301545732873,10.0,0.0,0.0,Formal Wear and Costume Rental,Real Estate and Rental and Leasing,Rental and Leasing Services,Consumer Goods Rental,Other Consumer Goods Rental
532282,53,Real estate,7,0.17923951562006088,1,1,0.09259092452740404,6,0.5008440051175692,0.1945689343395064,1,1,0.10111686936842941,6,0.5340515594868583,0.14197165224066927,10.0,0.05259728209883713,0.329623639418189,Video Tape and Disc Rental,Real Estate and Rental and Leasing,Rental and Leasing Services,Consumer Goods Rental,Other Consumer Goods Rental
532283,53,Real estate,7,0.0155344506823414,1,1,0.008810265081453198,6,0.043407484505467116,0.03086386940178693,1,1,0.01733620992247857,6,0.08471495021431207,0.02583305841965185,10.0,0.005030810982135078,0.03152775502810669,Home Health Equipment Rental,Real Estate and Rental and Leasing,Rental and Leasing Services,Consumer Goods Rental,Other Consumer Goods Rental
532284,53,Real estate,7,0.2023211242864416,8,3,0.11371790151784292,7,0.5653403037659721,0.19752257595911882,8,3,0.11032187114961109,7,0.5421586960062313,0.3972207600708483,10.0,0.0,0.0,Recreational Goods Rental,Real Estate and Rental and Leasing,Rental and Leasing Services,Consumer Goods Rental,Other Consumer Goods Rental
532289,53,Real estate,7,0.07200530038386191,6,2,0.026730076557093935,7,0.20120241292322902,0.06302438977491001,6,2,0.021299779468011586,7,0.17298893967454973,0.15096510041595917,10.0,0.0,0.0,All Other Consumer Goods Rental,Real Estate and Rental and Leasing,Rental and Leasing Services,Consumer Goods Rental,Other Consumer Goods Rental
532291,53,Real estate,17,0.008767758991024388,12,4,0.004812223987363785,16,0.024499505668596835,0.010435724380800747,1,1,0.004570409837364769,16,0.028643909156725284,0.01602639046935478,10.0,0.0,0.0,,,,,
532292,53,Real estate,17,0.2006177087090938,8,3,0.10928235886639211,17,0.5605804968830581,0.20037600895808644,8,3,0.10588632849816028,17,0.549990780548211,0.2254916959695243,10.0,0.0,0.0,,,,,
532299,53,Real estate,17,0.08031857823411745,12,4,0.037244053819642756,16,0.22443197455071623,0.06498915951467193,12,4,0.030440579941222602,16,0.17838182701863892,0.06025647375097307,10.0,0.0047326857636988615,0.02965942427826627,,,,,
532310,53,Real estate,24,0.03997511350154086,6,2,0.02189687497863187,24,0.11170135046325863,0.02601887157143314,6,2,0.01646657788954952,24,0.0714164313331018,0.038390062398769444,10.0,0.0,0.0,General Rental Centers,Real Estate and Rental and Leasing,Rental and Leasing Services,General Rental Centers,General Rental Centers
532411,53,Real estate,24,0.04314200706912055,12,4,0.02195963298736064,23,0.12055051328698455,0.027812588349675024,12,4,0.015156159108940486,23,0.07633981360864175,0.02269953500607124,10.0,0.005113053343603784,0.03204316239175562,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",Real Estate and Rental and Leasing,Rental and Leasing Services,Commercial and Industrial Machinery and Equipment Rental and Leasing,"Construction, Transportation, Mining, and Forestry Machinery and Equipment Rental and Leasing"
532412,53,Real estate,24,0.04195569858432671,12,4,0.02096354962273249,23,0.11723564440456383,0.026626279864881183,12,4,0.014160075744312333,23,0.07308364171004281,0.026929336682247305,10.0,0.0,0.0,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",Real Estate and Rental and Leasing,Rental and Leasing Services,Commercial and Industrial Machinery and Equipment Rental and Leasing,"Construction, Transportation, Mining, and Forestry Machinery and Equipment Rental and Leasing"
532420,53,Real estate,24,0.012287942124428214,6,2,0.006471575543758795,24,0.03433585572333867,0.010543479717106823,11,4,0.004889171158060413,24,0.02893967531072434,0.023361949773910307,10.0,0.0,0.0,Office Machinery and Equipment Rental and Leasing,Real Estate and Rental and Leasing,Rental and Leasing Services,Commercial and Industrial Machinery and Equipment Rental and Leasing,Office Machinery and Equipment Rental and Leasing
532490,53,Real estate,24,0.06090625132689045,12,4,0.024550648750844534,23,0.1701886481099313,0.045576832607444925,12,4,0.01774717487242438,23,0.12509899698584742,0.03861592286398319,10.0,0.006960909743461738,0.04362355452112076,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,Real Estate and Rental and Leasing,Rental and Leasing Services,Commercial and Industrial Machinery and Equipment Rental and Leasing,Other Commercial and Industrial Machinery and Equipment Rental and Leasing
533110,53,Real estate,24,0.025696152667439333,12,4,0.013420442832111065,23,0.0718020464045062,0.011254173477458027,12,4,0.00661696895369091,23,0.030890382972877963,0.021819927916729175,10.0,0.0,0.0,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),Real Estate and Rental and Leasing,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)
541110,54,Professional & technical services,24,0.027965786400535153,12,4,0.015069748792659094,23,0.0781440209691062,0.014192538353727191,12,4,0.008266274914238939,23,0.03895558798538406,0.01566952583872163,10.0,0.0,0.0,Offices of Lawyers,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",Legal Services,Offices of Lawyers
541191,54,Professional & technical services,24,0.014569988501567446,12,4,0.008374358605018393,23,0.04071251459477412,0.00539766881910326,1,1,0.0023303149444763175,23,0.014815486656290835,0.03461721830455129,10.0,0.0,0.0,Title Abstract and Settlement Offices,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",Legal Services,Other Legal Services
541199,54,Professional & technical services,24,0.04697436371326881,12,4,0.02307064564239086,23,0.13125916112088504,0.03164494499382328,12,4,0.016267171763970703,23,0.08685884147537161,0.023644410340103554,10.0,0.008000534653719728,0.05013881411010669,All Other Legal Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",Legal Services,Other Legal Services
541211,54,Professional & technical services,24,0.041858759944706364,4,2,0.018185713109602254,24,0.11696477145364033,0.04400685550548494,4,2,0.021736326629471815,24,0.1207897339346485,0.027970809583941093,10.0,0.01603604592154385,0.1004968243150601,Offices of Certified Public Accountants,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Accounting, Tax Preparation, Bookkeeping, and Payroll Services","Accounting, Tax Preparation, Bookkeeping, and Payroll Services"
541213,54,Professional & technical services,24,0.9421767189979011,4,2,0.47647931527159204,24,1.0,0.9443248145586797,4,2,0.4800299287914616,24,1.0,0.508800851100621,10.0,0.43552396345805866,1.0,Tax Preparation Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Accounting, Tax Preparation, Bookkeeping, and Payroll Services","Accounting, Tax Preparation, Bookkeeping, and Payroll Services"
541214,54,Professional & technical services,24,0.11762048096338262,12,4,0.04715005598254211,23,0.3286636463268933,0.10229106224393711,12,4,0.04034658210412196,23,0.28076784970009355,0.03691708665113645,10.0,0.06537397559280066,0.40969432066169886,Payroll Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Accounting, Tax Preparation, Bookkeeping, and Payroll Services","Accounting, Tax Preparation, Bookkeeping, and Payroll Services"
541219,54,Professional & technical services,24,0.03043315149948215,4,2,0.014332800315269992,24,0.08503851080282908,0.03258124706026072,4,2,0.017883413835139552,24,0.08942879736493395,0.0219963486968071,10.0,0.01058489836345362,0.06633484815578244,Other Accounting Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Accounting, Tax Preparation, Bookkeeping, and Payroll Services","Accounting, Tax Preparation, Bookkeeping, and Payroll Services"
541310,54,Professional & technical services,24,0.022847957779028476,12,4,0.01285811732926017,23,0.06384341445701268,0.012623658373287636,12,4,0.006054643450840015,23,0.03464933630627759,0.022274273285294736,10.0,0.0,0.0,Architectural Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Architectural, Engineering, and Related Services",Architectural Services
541320,54,Professional & technical services,24,0.08986554324544097,12,4,0.031898641601819794,23,0.25110879398111535,0.07932694676537136,4,2,0.029885989962775555,24,0.21773609324217588,0.06838353901413949,10.0,0.01094340775123187,0.0685816024451579,Landscape Architectural Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Architectural, Engineering, and Related Services",Landscape Architectural Services
541330,54,Professional & technical services,24,0.03212287293210771,12,4,0.016238691225208605,23,0.08976005251711869,0.01679345421266218,12,4,0.00943521734678845,23,0.04609456510561952,0.017754732837303402,10.0,0.0,0.0,Engineering Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Architectural, Engineering, and Related Services",Engineering Services
541340,54,Professional & technical services,24,0.028382150610937455,12,4,0.015841445271428917,23,0.07930745592932746,0.01305273189149193,12,4,0.009037971393008761,23,0.03582705453919792,0.025413015546706642,10.0,0.0,0.0,Drafting Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Architectural, Engineering, and Related Services",Drafting Services
541350,54,Professional & technical services,24,0.06868727412948009,12,4,0.02959126565838541,23,0.19193094422626805,0.05335785541003456,12,4,0.022787791779965254,23,0.14645629832602364,0.02979836038338864,10.0,0.023559495026645918,0.14764577528825285,Building Inspection Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Architectural, Engineering, and Related Services",Building Inspection Services
541360,54,Professional & technical services,24,0.02480462684813036,12,4,0.010197193937802588,23,0.06931088054488115,0.010875430635873588,3,1,0.004793942566571187,24,0.029850812057411504,0.031051260170529827,10.0,0.0,0.0,Geophysical Surveying and Mapping Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Architectural, Engineering, and Related Services",Geophysical Surveying and Mapping Services
541370,54,Professional & technical services,24,0.019506326702717035,12,4,0.010988194423357417,23,0.05450598746109951,0.008788638030765291,7,3,0.004968204425277086,24,0.024122997137383726,0.028313766672531382,10.0,0.0,0.0,Surveying and Mapping (except Geophysical) Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Architectural, Engineering, and Related Services",Surveying and Mapping (except Geophysical) Services
541380,54,Professional & technical services,24,0.03454470765907301,12,4,0.01573531105938097,23,0.09652731809574962,0.019215288939627484,12,4,0.008931837180960816,23,0.052742001486693606,0.01614542961184598,10.0,0.0030698593277815045,0.019238602523676537,Testing Laboratories and Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Architectural, Engineering, and Related Services",Testing Laboratories and Services
541410,54,Professional & technical services,24,0.057703618606665216,12,4,0.028815526912558186,23,0.16123962036362638,0.04237419988721969,12,4,0.02201205303413803,23,0.11630843129504977,0.030707445865549788,10.0,0.0116667540216699,0.0731147650099709,Interior Design Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",Specialized Design Services,Interior Design Services
541420,54,Professional & technical services,24,0.07680819789993379,12,4,0.03903653182608484,23,0.2146230161858359,0.061478779180488274,12,4,0.032233057947664685,23,0.16874655765651378,0.0316611703870065,10.0,0.029817608793481776,0.18686495455765306,Industrial Design Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",Specialized Design Services,Industrial Design Services
541430,54,Professional & technical services,24,0.030378718384066736,12,4,0.015231959302177578,23,0.08488640985878573,0.01504929966462121,12,4,0.008428485423757423,23,0.04130722092074547,0.022173208769876347,10.0,0.0,0.0,Graphic Design Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",Specialized Design Services,Graphic Design Services
541490,54,Professional & technical services,24,0.11098239406607635,12,4,0.054533811177866154,23,0.3101150242975152,0.09565297534663084,12,4,0.047730337299446,23,0.26254767148125296,0.038715732421619395,10.0,0.05693724292501144,0.35682188285152366,Other Specialized Design Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",Specialized Design Services,Other Specialized Design Services
541511,54,Professional & technical services,24,0.03375892799031147,12,4,0.01571004900139647,23,0.09433163577044858,0.01852843776966618,12,4,0.008906575122976315,23,0.05085673681328409,0.025028810233967563,10.0,0.0,0.0,Custom Computer Programming Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",Computer Systems Design and Related Services,Computer Systems Design and Related Services
541512,54,Professional & technical services,24,0.027334948664813057,12,4,0.012272868279032801,23,0.07638128858810556,0.018421814564714232,4,2,0.007018400793087,24,0.05056407812614386,0.020010368540612767,10.0,0.0,0.0,Computer Systems Design Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",Computer Systems Design and Related Services,Computer Systems Design and Related Services
541513,54,Professional & technical services,24,0.008122937771603677,12,4,0.004477163922210353,23,0.022697699627098483,0.008574630508990554,1,1,0.005044290976641034,23,0.023535590668135722,0.01727899205817131,10.0,0.0,0.0,Computer Facilities Management Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",Computer Systems Design and Related Services,Computer Systems Design and Related Services
541519,54,Professional & technical services,24,0.04272185826661498,12,4,0.020754530928026614,23,0.11937650314606063,0.02739243954716946,12,4,0.013951057049606459,23,0.07518659187796656,0.024305005482395774,10.0,0.0030874340647736864,0.01934874222173726,Other Computer Related Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",Computer Systems Design and Related Services,Computer Systems Design and Related Services
541611,54,Professional & technical services,24,0.08808961596916132,12,4,0.044989770490426594,23,0.24614636966986664,0.0727601972497158,12,4,0.03818629661200644,23,0.19971172140964052,0.02485571704387989,10.0,0.04790448020583592,0.30021416468272877,Administrative Management and General Management Consulting Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Management, Scientific, and Technical Consulting Services",Management Consulting Services
541612,54,Professional & technical services,24,0.06744439766057474,12,4,0.03257622583810391,23,0.18845800899544293,0.05211497894112921,12,4,0.02577275195968376,23,0.14304485898848676,0.027471684041307332,10.0,0.024643294899821876,0.15443787640720266,Human Resources Consulting Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Management, Scientific, and Technical Consulting Services",Management Consulting Services
541613,54,Professional & technical services,24,0.08972529041178426,12,4,0.04356962346317727,23,0.25071688937964004,0.07439587169233873,12,4,0.036766149584757116,23,0.2042013100989188,0.03160803055772381,10.0,0.04278784113461492,0.2681485307764769,Marketing Consulting Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Management, Scientific, and Technical Consulting Services",Management Consulting Services
541614,54,Professional & technical services,24,0.0648420789495443,12,4,0.032277949798471754,23,0.1811864220280488,0.04951266023009877,12,4,0.0254744759200516,23,0.13590203132884301,0.027045964264760275,10.0,0.0224666959653385,0.14079727686082372,"Process, Physical Distribution, and Logistics Consulting Services","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Management, Scientific, and Technical Consulting Services",Management Consulting Services
541618,54,Professional & technical services,24,0.0819545986332387,12,4,0.04101949198823125,23,0.22900346095713353,0.06662517991379316,12,4,0.0342160181098111,23,0.18287236528708847,0.02403511919167533,10.0,0.04259006072211783,0.2669090541957209,Other Management Consulting Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Management, Scientific, and Technical Consulting Services",Management Consulting Services
541620,54,Professional & technical services,24,0.045307026310914364,12,4,0.02180574222284511,23,0.12660016648128974,0.029977607591468843,12,4,0.015002268344424955,23,0.08228234449788184,0.01881855584494852,10.0,0.011159051746520321,0.06993302890122624,Environmental Consulting Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Management, Scientific, and Technical Consulting Services",Environmental Consulting Services
541690,54,Professional & technical services,24,0.13117863658576406,12,4,0.0645064165382144,23,0.3665488243828019,0.11584921786631855,12,4,0.05770294265979425,23,0.3179821880448975,0.0451266275295744,10.0,0.07072259033674415,0.4432137305511961,Other Scientific and Technical Consulting Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Management, Scientific, and Technical Consulting Services",Other Scientific and Technical Consulting Services
541710,54,Professional & technical services,7,0.02642850839836819,12,4,0.013245858774391994,6,0.07384844770268155,0.011200680754490832,7,3,0.006543975971540008,7,0.030743556490948527,0.02162789588183252,10.0,0.0,0.0,,,,,
541711,54,Professional & technical services,10,0.030280809927239506,12,4,0.015813484545770473,9,0.08461282697455068,0.014951391207793981,12,4,0.009010010667350318,9,0.04103848241820377,0.023296027353801395,10.0,0.0,0.0,,,,,
541712,54,Professional & technical services,10,0.014868037718524907,7,3,0.007773711325351029,10,0.04154534525171226,0.012256689452776415,7,3,0.007899348655669904,10,0.033642082373641774,0.01922041722539719,10.0,0.0,0.0,,,,,
541713,54,Professional & technical services,7,0.08882442907331461,12,4,0.044550435406734624,6,0.24819963753785804,0.07349501035386909,12,4,0.03774696152831447,6,0.2017286316915239,0.04861412854792584,10.0,0.024880881805943243,0.15592681761383517,Research and Development in Nanotechnology,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",Scientific Research and Development Services,"Research and Development in the Physical, Engineering, and Life Sciences"
541714,54,Professional & technical services,7,0.08664231857659863,12,4,0.04359814803754793,6,0.24210222672415682,0.0713128998571531,12,4,0.03679467415912778,6,0.1957391888357062,0.04005824574392188,10.0,0.031254654113231216,0.19587082119948013,Research and Development in Biotechnology (except Nanobiotechnology),"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",Scientific Research and Development Services,"Research and Development in the Physical, Engineering, and Life Sciences"
541715,54,Professional & technical services,7,0.04688943475650235,12,4,0.023224452735736274,6,0.1310218464935261,0.03156001603705682,12,4,0.016420978857316117,6,0.08662572902111117,0.02734516445936567,10.0,0.0042148515776911505,0.026414192163681575,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",Scientific Research and Development Services,"Research and Development in the Physical, Engineering, and Life Sciences"
541720,54,Professional & technical services,24,0.050422570975994355,12,4,0.02257526304331888,23,0.14089439099731338,0.03509315225654883,12,4,0.015771789164898728,23,0.09632345859086237,0.01768374561000516,10.0,0.01740940664654367,0.1091035838726695,Research and Development in the Social Sciences and Humanities,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",Scientific Research and Development Services,Research and Development in the Social Sciences and Humanities
541810,54,Professional & technical services,24,0.02582525989771503,12,4,0.012601713978140028,23,0.07216280715571234,0.010495841178269506,12,4,0.005798240099719873,23,0.028808917355739854,0.019079809794330427,10.0,0.0,0.0,Advertising Agencies,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Advertising, Public Relations, and Related Services",Advertising Agencies
541820,54,Professional & technical services,24,0.04075524735410482,12,4,0.01673789080421071,23,0.11388125684101391,0.025425828634659302,12,4,0.009934416925790555,23,0.06978865089476063,0.022129439407314707,10.0,0.003296389227344595,0.02065825021175876,Public Relations Agencies,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Advertising, Public Relations, and Related Services",Public Relations Agencies
541830,54,Professional & technical services,24,0.04220100304598508,12,4,0.020792367814427636,23,0.11792109185528453,0.02687158432653955,12,4,0.01398889393600748,23,0.07375695181857814,0.018037686561868334,10.0,0.008833897764671216,0.05536144483601575,Media Buying Agencies,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Advertising, Public Relations, and Related Services",Media Buying Agencies
541840,54,Professional & technical services,24,0.006887884366541353,3,1,0.0035345275487516834,24,0.019246624166502482,0.010409924273626359,1,1,0.005172588023235702,23,0.028573093188502072,0.018835730236530894,10.0,0.0,0.0,Media Representatives,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Advertising, Public Relations, and Related Services",Media Representatives
541850,54,Professional & technical services,24,0.024139772555318427,6,2,0.008516222347714505,24,0.0674530966422657,0.012676495643546119,3,1,0.005540912108898301,24,0.03479436370582809,0.025033733472226528,10.0,0.0,0.0,Indoor and Outdoor Display Advertising,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Advertising, Public Relations, and Related Services",Indoor and Outdoor Display Advertising
541860,54,Professional & technical services,24,0.024365969618575758,1,1,0.012554151096023512,23,0.06808515281980959,0.03969538833802128,1,1,0.021080095937048883,23,0.1089556465852127,0.024202337450997747,10.0,0.015493050887023536,0.09709391085028721,Direct Mail Advertising,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Advertising, Public Relations, and Related Services",Direct Mail Advertising
541870,54,Professional & technical services,24,0.03761597126084741,12,4,0.018189595634873264,23,0.1051092647594815,0.026585411163593906,3,1,0.011499385957820088,24,0.07297146556162136,0.03620975502442954,10.0,0.0,0.0,Advertising Material Distribution Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Advertising, Public Relations, and Related Services",Advertising Material Distribution Services
541890,54,Professional & technical services,24,0.04653288222099161,12,4,0.020548775484584458,23,0.1300255416368529,0.031203463501546083,12,4,0.013745301606164302,23,0.08564706591502538,0.0320368010100097,10.0,0.0,0.0,Other Services Related to Advertising,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Advertising, Public Relations, and Related Services",Other Services Related to Advertising
541910,54,Professional & technical services,24,0.025028184154569765,6,2,0.007443749230740958,24,0.06993556052319434,0.01637304076176907,11,4,0.0073145506789656315,24,0.04494061696975244,0.020961147926863214,10.0,0.0,0.0,Marketing Research and Public Opinion Polling,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Other Professional, Scientific, and Technical Services",Marketing Research and Public Opinion Polling
541921,54,Professional & technical services,24,0.27440618682398865,12,4,0.13847306986328878,23,0.7667655938620739,0.25907676810454316,12,4,0.13166959598486863,23,0.7111122466838373,0.10869061806702188,10.0,0.1503861500375213,0.9424599164707324,"Photography Studios, Portrait","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Other Professional, Scientific, and Technical Services",Photographic Services
541922,54,Professional & technical services,24,0.11953587607005389,12,4,0.06509035393887752,23,0.3340157817267754,0.10420645735060838,12,4,0.05828688006045737,23,0.28602521386885843,0.035297855908049944,10.0,0.06890860144255843,0.431845583808517,Commercial Photography,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Other Professional, Scientific, and Technical Services",Photographic Services
541930,54,Professional & technical services,24,0.06841064933312249,12,4,0.02893694089225171,23,0.19115797923334624,0.053081230613676963,12,4,0.022133467013831558,23,0.14569702036426163,0.02183715261715553,10.0,0.031244077996521433,0.19580454138535894,Translation and Interpretation Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Other Professional, Scientific, and Technical Services",Translation and Interpretation Services
541940,54,Professional & technical services,24,0.04428003992078659,12,4,0.024428864641376984,23,0.12373048690726583,0.028950621201341065,12,4,0.017625390762956827,23,0.07946347885994554,0.024524214632297172,10.0,0.004426406569043893,0.02773999310631842,Veterinary Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Other Professional, Scientific, and Technical Services",Veterinary Services
541990,54,Professional & technical services,24,0.11025674964642478,12,4,0.0526150565051233,23,0.3080873762302224,0.09492733092697925,12,4,0.045811582626703144,23,0.2605559273456159,0.03706082953079285,10.0,0.0578665013961864,0.3626454833686242,"All Other Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Other Professional, Scientific, and Technical Services","All Other Professional, Scientific, and Technical Services"
551111,55,Management of companies,24,0.03148378783202014,12,4,0.015942283693099663,23,0.08797427475471217,0.01615436911257461,12,4,0.009138809814679507,23,0.044340408433562954,0.01795742103593326,10.0,0.0,0.0,Offices of Bank Holding Companies,Management of Companies and Enterprises,Management of Companies and Enterprises,Management of Companies and Enterprises,Management of Companies and Enterprises
551112,55,Management of companies,24,0.05270951478431764,12,4,0.02836679912943372,23,0.1472847346248168,0.03738009606487211,12,4,0.021563325251013565,23,0.10260064724608066,0.023132479588585303,10.0,0.014247616476286806,0.08928885692464407,Offices of Other Holding Companies,Management of Companies and Enterprises,Management of Companies and Enterprises,Management of Companies and Enterprises,Management of Companies and Enterprises
551114,55,Management of companies,24,0.008629737092763205,12,4,0.004965074522207957,23,0.024113834907995183,0.009119529179158259,1,1,0.0048612822704701235,23,0.025031225033165447,0.01549365782087235,10.0,0.0,0.0,"Corporate, Subsidiary, and Regional Managing Offices",Management of Companies and Enterprises,Management of Companies and Enterprises,Management of Companies and Enterprises,Management of Companies and Enterprises
561110,56,Administrative & waste services,24,0.06551356075452897,12,4,0.032786008456376414,23,0.18306272500403417,0.05018414203508344,12,4,0.02598253457795626,23,0.13774511026812206,0.02079711730184412,10.0,0.029387024733239318,0.18416651312971247,Office Administrative Services,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,Office Administrative Services,Office Administrative Services
561210,56,Administrative & waste services,24,0.015621459644542871,12,4,0.005397155340589541,23,0.04365061123429895,0.00833236686068109,4,2,0.0037813976109587633,24,0.02287062696452163,0.015018542704093297,10.0,0.0,0.0,Facilities Support Services,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,Facilities Support Services,Facilities Support Services
561310,56,Administrative & waste services,7,0.10313220484874668,12,4,0.04879318556338343,6,0.28817945838763886,0.08780278612930115,12,4,0.04198971168496328,6,0.24100052261078406,0.07903355063603623,10.0,0.008769235493264915,0.05495621071775962,,,,,
561311,56,Administrative & waste services,17,0.10999254145779014,12,4,0.05003889746500855,16,0.3073491066197358,0.09466312273834462,12,4,0.0432354235865884,16,0.25983073040886695,0.05601923289419777,10.0,0.03864388984414686,0.24217866595781576,Employment Placement Agencies,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,Employment Services,Employment Placement Agencies and Executive Search Services
561312,56,Administrative & waste services,17,0.08048334988383563,12,4,0.039254977100401864,16,0.2248923913995857,0.06515393116439011,12,4,0.03245150322198171,16,0.17883409118295646,0.035306710792310333,10.0,0.029847220372079777,0.18705052833479327,Executive Search Services,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,Employment Services,Employment Placement Agencies and Executive Search Services
561320,56,Administrative & waste services,24,0.08467535747646704,12,4,0.03900421133769937,23,0.23660600189955625,0.06934593875702151,12,4,0.03220073745927922,23,0.19034028665976943,0.04285138163906171,10.0,0.026494557117959804,0.16603961257131342,Temporary Help Services,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,Employment Services,Temporary Help Services
561330,56,Administrative & waste services,24,0.1000817898590631,12,4,0.04694335455242843,23,0.27965576842218354,0.08475237113961759,12,4,0.040139880674008276,23,0.23262776316769646,0.030954147307039076,10.0,0.05379822383257851,0.3371498607210532,Professional Employer Organizations,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,Employment Services,Professional Employer Organizations
561410,56,Administrative & waste services,24,0.01411767333741035,10,4,0.005520690359216961,24,0.039448622882011106,0.01411528076822136,2,1,0.006353449976248272,24,0.03874353186161671,0.022762923818053397,10.0,0.0,0.0,Document Preparation Services,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,Business Support Services,Document Preparation Services
561421,56,Administrative & waste services,24,0.012574462541777645,12,4,0.006793974237143785,23,0.03513647177542304,0.010941551814118716,11,4,0.0055647439482322154,24,0.03003230104216023,0.02187042068312649,10.0,0.0,0.0,Telephone Answering Services,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,Business Support Services,Telephone Call Centers
561422,56,Administrative & waste services,24,0.018110502078412517,11,4,0.008940971927826025,24,0.05060567344351266,0.016367395936291513,11,4,0.010618691313025706,24,0.04492512308908977,0.02731697139553906,10.0,0.0,0.0,Telemarketing Bureaus and Other Contact Centers,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,Business Support Services,Telephone Call Centers
